puuid,match_id,team,positions
gQKR_dZWwWW-o1f6rPia0Sj6nMjWIdS4XLhjXj7jm-0ncBRxRLmP8-FyVOaW82CcNppoCpnzHO2oqQ,KR_8026899260,1.0,"[(14321, 14673), (7390, 7586), (7741, 7339), (7941, 7086), (8548, 8010), (10614, 11121), (6758, 7013), (12941, 13548), (7878, 7903), (6477, 6405), (7090, 6986), (7446, 7800), (7014, 7008), (5850, 6697), (7974, 1661), (8604, 7938), (6685, 12946), (14153, 14353), (9130, 1714), (6305, 1325)]"
t195cpImpqbsPcfXDZ2ZBESI8vR95q_nA3B18Y7wrzYewePPNKCk1i5eWtgxg6tohn1tXhc4QbD1DA,KR_8026899260,1.0,"[(14589, 14454), (13136, 2386), (12036, 2184), (12852, 2712), (12106, 1374), (13531, 3697), (11705, 2281), (12778, 2868), (13665, 7708), (12247, 1986), (12879, 1667), (12711, 1682), (9131, 1562), (5494, 6111), (7499, 7503), (13565, 13031), (7457, 7504), (7495, 8797), (7650, 5857), (6367, 2407)]"
h_aZZ8noThNp-6reWLl0TALH6WBX0w2aKbtAaMrqE0V0qeIVNcCfnVc5W8lDtrbFJl2hRs-iBeJMYA,KR_8026899260,1.0,"[(14055, 14493), (13139, 2022), (12346, 1530), (12401, 2727), (11638, 1699), (13594, 3219), (11814, 2169), (12945, 2618), (8708, 8090), (8294, 6097), (13269, 4378), (12560, 1449), (8447, 3179), (6006, 6650), (6283, 2709), (8068, 7643), (5708, 9244), (14212, 14312), (8284, 2288), (6307, 1577)]"
j7iNNznGZW3-ZwU1vqhGbrEOYMpQU4Al2PbWvnF6uqdao5fqvwlFhb1_NNOmdIqm7bYjGKpL7-coww,KR_8025717514,0.0,"[(603, 611), (1729, 11076), (1967, 12687), (1543, 11498), (1625, 11319), (2328, 12226), (2668, 12635), (1977, 12575), (2097, 11438), (910, 10128), (2508, 12882), (1212, 10933), (2837, 12724), (1871, 12216), (2554, 11501), (668, 1310), (1123, 8687), (1777, 12520), (1893, 752), (10273, 8171), (5526, 1216), (11575, 6457), (11575, 6457)]"
1-Yfu_MTQd7_lEAGNYYkhPJ1cY8quQy5a_FfzikIiLUrQLYUv_nAnK-WP4qjbnBuL7AIluKdXfIISA,KR_8025717514,0.0,"[(662, 285), (3540, 8256), (4456, 5977), (10436, 2871), (6068, 8834), (4758, 7288), (8879, 1617), (3194, 8132), (9708, 4432), (9030, 2171), (2778, 7728), (2480, 8742), (8362, 3356), (6372, 4670), (7227, 11285), (8252, 4808), (2868, 7295), (5636, 12397), (3220, 7124), (9777, 7604), (11294, 8323), (4764, 9305), (4764, 9305)]"
PWbwYpiE8s9ZrYeKge5vC2Z6O0qZYq2a_2qKylu0lAsWurvwlkpGr9rPx6qaeEh3oPwuZfD-9rlMQQ,KR_8025717514,0.0,"[(362, 135), (7688, 7301), (6764, 7300), (9424, 5823), (4137, 8417), (3556, 4116), (7631, 3428), (6892, 6804), (6588, 6523), (6451, 5946), (6283, 6894), (5209, 5273), (6107, 8841), (6928, 6796), (6713, 7354), (8525, 8025), (6789, 6383), (6252, 6582), (10191, 859), (1184, 9670), (4168, 13387), (3610, 10514), (3610, 10514)]"
_bbCr3ED9gjVBVaj3r6ryvVZkORr7Ql3Gx39BBeF5WJ_59kMlgv_Q6DHrSiCqJNBoZTepE7E7j7AqA,KR_8025717514,0.0,"[(130, 401), (12113, 1902), (12917, 3358), (11793, 3666), (5510, 927), (12163, 2127), (8070, 2326), (10461, 1234), (12169, 2540), (12258, 2710), (5317, 852), (12623, 2718), (3897, 755), (6966, 1188), (12256, 2572), (11230, 3820), (9526, 3537), (5460, 5633), (9103, 8935), (9448, 8560), (7666, 7640), (4569, 9863), (4569, 9863)]"
aMspRhwrcyMV6OBKR7z_mnadQHjr9K4XkwyNUHunaSRMC-BZCIeDJtLmC42zcC6ksYTwweuzYf5a3Q,KR_8025717514,0.0,"[(298, 675), (12478, 1539), (12195, 3169), (11562, 3623), (12176, 2516), (12673, 1840), (7953, 2100), (10883, 1502), (12199, 3182), (12195, 2921), (3107, 900), (13533, 2817), (10446, 1685), (6003, 5565), (12504, 2724), (11566, 3949), (8662, 6394), (1163, 775), (10073, 5991), (7883, 5314), (8294, 10239), (6842, 7405), (6842, 7405)]"
wrkK0F5xOmm8fjcQ2C84AbqTMv3c5mrjsppMTfSSMpFhegggzF3dtwFVrGJHp_jubPc0XgW2Jx8nZw,KR_8025717514,1.0,"[(14103, 14195), (3259, 13116), (2996, 12823), (2615, 12609), (12518, 14192), (2671, 12859), (2555, 13194), (2844, 12817), (2651, 12262), (1766, 11059), (2993, 13359), (1345, 11954), (3941, 13536), (2716, 12590), (2897, 12344), (11666, 12330), (1353, 11021), (2813, 12916), (11572, 13473), (1354, 10679), (7074, 13749), (13662, 8726), (13662, 8726)]"
AHiZwvZX8rHbH2z-_d2WMQubMqeBC4yh85EXIWWnskyoFMwDdrPtZXbf3CkMJ1ArfKRlfSLRwfNnrA,KR_8025717514,1.0,"[(14426, 14170), (7219, 11448), (8475, 10035), (11601, 4153), (6192, 8489), (9759, 9214), (8431, 2333), (10286, 5777), (6964, 11381), (6308, 7629), (10792, 4842), (1162, 11443), (14017, 13813), (7150, 5242), (11106, 4713), (11533, 3986), (6445, 7567), (14214, 14158), (9473, 1588), (10283, 7771), (9656, 11690), (12404, 13401), (12404, 13401)]"
StA3Eyu2y5y5AIwcKx-c8Dtt3TSoXu6ASiG_iKlj5BPu5mbTSz6hJN4U0CSnqwyyoKnSVTERzJsgIQ,KR_8025717514,1.0,"[(14321, 14673), (7836, 8133), (7850, 7485), (7685, 7837), (5117, 8400), (8016, 7208), (7648, 3289), (7990, 7632), (8131, 7364), (7203, 6630), (7380, 6985), (6424, 6426), (11529, 12221), (6587, 6569), (8051, 7267), (2281, 11713), (13730, 9050), (8055, 7607), (11599, 1679), (10948, 7587), (11683, 11277), (14340, 14391), (14340, 14391)]"
QlsMfxe61iQiXcpqBltxrWSFwZJWDqODKmbD2l3-dSzoFILoGvm2uskZLEIXjKMPqhC5UfGcxa4B7w,KR_8025717514,1.0,"[(14589, 14454), (12990, 2918), (11798, 3756), (11412, 4192), (13470, 4009), (13104, 3048), (9461, 2508), (13637, 2662), (13347, 3864), (13803, 4212), (13015, 3543), (14087, 8695), (11865, 1534), (12648, 2373), (11394, 4720), (11413, 3922), (8212, 7810), (13903, 13603), (10232, 10432), (9984, 9274), (10539, 11114), (12069, 8203), (12069, 8203)]"
9tbIfmeYRAUznOdIgIYzNbCqsR3EvOr18YAW95mfPMOTeCui9U4oJQt1mKJ39pJwjgXeOchM0qmGDg,KR_8025717514,1.0,"[(14055, 14493), (13573, 3868), (13307, 3650), (11789, 4764), (13655, 3835), (12955, 3041), (10046, 2591), (13198, 3037), (13263, 4075), (13512, 4288), (13618, 4021), (12546, 4511), (13347, 7299), (12901, 1906), (10158, 5956), (10999, 4034), (8838, 7931), (10531, 10280), (5933, 9089), (10045, 8004), (10870, 10712), (10073, 10659), (10073, 10659)]"
rAmJbnXlsTK-LDnGvaxB3g5gah7BrprIRgykYP7xnaFVH2hSDOyy0irSEXZtp4mLSkSnFgsUItzygw,KR_8028346109,0.0,"[(603, 611), (1455, 12365), (1020, 11246), (2524, 12537), (2918, 11713), (1631, 11673), (2457, 13151), (2964, 12994), (2536, 12290), (2275, 12599), (1985, 11643), (933, 2533), (3323, 13390), (4063, 13517), (13043, 3622), (12408, 5813), (7915, 8532), (12927, 2902), (14046, 6724), (5572, 8381), (3514, 13377), (5256, 13195), (7357, 13537), (5283, 10522), (4109, 11553), (3437, 13329), (13066, 13583), (12621, 13265)]"
lqCXWPwlpLxzzbVlD0aEKhITuWdz6hIv27O7CG71TUgO_GJkXDqCuDMMwmSnYHHLm46amvleohYAeg,KR_8028346109,0.0,"[(662, 285), (3377, 8160), (7093, 4549), (10142, 5527), (3360, 8703), (2484, 8623), (8906, 4706), (3468, 7958), (4559, 10058), (7199, 5094), (10658, 5462), (6696, 7739), (9450, 7728), (5595, 5483), (1274, 12178), (9474, 5611), (7320, 9011), (7320, 1667), (10579, 6162), (9676, 4252), (10534, 5226), (7809, 11275), (6754, 7862), (4194, 10053), (9923, 4395), (7770, 10858), (13734, 13484), (11842, 12817)]"
Ul7dj62vfH8frK6NGMxvS78kc2KuF6aG3w1lR0jinFS235LJz2kp9MI79ICOZqaRtWiLC4yKECIHzw,KR_8028346109,0.0,"[(362, 135), (7039, 7251), (6799, 6718), (5993, 6368), (6152, 6568), (6392, 6611), (8083, 6489), (7949, 7692), (7655, 7344), (6972, 6304), (7537, 6028), (7055, 7545), (12010, 5178), (6519, 6520), (8612, 8186), (2775, 4980), (2567, 12774), (2370, 12379), (1644, 11639), (10126, 4333), (12850, 2680), (7690, 9945), (3658, 787), (6234, 1172), (12415, 5311), (394, 461), (13414, 13874), (13414, 13874)]"
U6stvHfr4SP2JLZZQjWj9InXPdI_eJj3sGoh8KyMnJyV-uvSqoZd9riu0M8dRiZrbb1s_vz6WOu2BQ,KR_8028346109,0.0,"[(130, 401), (12484, 1829), (12484, 2416), (13173, 3110), (12430, 2567), (4733, 816), (11099, 1983), (12411, 2333), (11982, 2810), (11769, 1725), (13385, 4058), (12370, 1493), (9962, 7176), (11873, 1340), (13284, 3345), (6706, 6493), (7821, 8302), (8050, 7617), (10112, 6099), (6126, 5858), (9975, 6241), (9053, 9202), (6601, 6707), (5133, 9811), (6916, 6433), (11404, 10939), (11116, 9752), (6428, 6030)]"
CUiuG62ZFbBGFkFXr2l6AznYVaynZECICg0uqUS0e7eHHPeTeA1yGuT79j1qImN3YfCkjd1aVM7ytQ,KR_8028346109,0.0,"[(298, 675), (12975, 1984), (12111, 2884), (13092, 3637), (13411, 2780), (2185, 900), (10916, 3585), (13384, 2391), (4870, 9641), (10622, 4597), (11998, 5381), (7681, 6990), (10107, 6291), (9784, 1656), (8780, 6962), (6687, 6598), (4949, 8689), (8683, 7098), (11935, 4220), (9634, 5590), (10229, 5849), (8593, 9922), (4088, 3700), (6189, 10446), (12742, 7456), (9474, 11416), (13389, 13676), (12934, 12747)]"
5GjztrXn_j20nEqlp2uwyKfp2rJWVER5zLo47mgxVECx4Z_Az0_aXsTjWEOSJbsNZvbPU6dR_5fCiQ,KR_8028346109,1.0,"[(14103, 14195), (2745, 12354), (1824, 11888), (2961, 13300), (2771, 12635), (2254, 12370), (3240, 13375), (11653, 13970), (4044, 11541), (4811, 12440), (6270, 13401), (5902, 13594), (4917, 13120), (5642, 13591), (1397, 12146), (3485, 13332), (2662, 12442), (2816, 13157), (3068, 12954), (12867, 5967), (13216, 5135), (10468, 10956), (11638, 1700), (12307, 2390), (13893, 7053), (12848, 10690), (10964, 9998), (12829, 13436)]"
Uz1dqPZHs1ttkbPZ_iGj8EEOMB6S8TCEvwkDOeZiCXnQdrDpmLU4ZgXvJJ8U8iNFaIL2CvSrK4wzxQ,KR_8028346109,1.0,"[(14426, 14170), (7102, 11301), (8347, 10077), (12313, 6332), (2518, 11842), (10466, 7492), (9858, 4729), (8262, 10205), (6293, 10144), (12105, 6571), (6713, 12557), (12045, 7748), (14057, 14076), (8320, 10100), (12140, 9672), (12087, 7174), (8208, 8663), (6911, 12062), (10623, 6183), (7434, 10951), (11553, 8045), (8569, 13253), (10837, 5599), (7868, 10639), (9068, 9409), (13843, 13201), (13793, 13609), (13119, 12800)]"
tU_EwPKrYSoTNah_VyF1PiQBmifURAglgyAJg8iFnYH3KCGlDl5SwxEMHwB1-TX88Vu5FEtzLPVD3w,KR_8028346109,1.0,"[(14321, 14673), (7794, 7587), (7289, 7163), (6983, 6772), (7047, 7400), (7001, 7271), (7502, 7583), (12376, 12136), (6781, 9179), (7350, 7501), (7655, 6986), (8040, 8319), (9534, 7637), (7158, 7649), (6378, 9173), (7913, 7653), (12429, 4819), (12533, 5300), (11930, 4909), (13426, 14276), (12962, 11530), (9433, 12691), (8787, 10399), (6001, 13306), (12543, 9564), (12525, 13237), (12174, 10938), (13583, 13612)]"
SYQvim38YttCOeLc2HKHHix9DwbpwA6cTqgwQuaNcRIIM6cNl_RHSb9sKme5i1pFXl6rrgZZYVkZbQ,KR_8028346109,1.0,"[(14589, 14454), (13016, 2958), (13313, 3448), (13583, 4536), (13003, 3959), (13087, 4057), (10361, 4985), (13065, 3392), (12980, 3521), (14004, 11276), (14127, 11682), (12848, 4309), (12550, 5059), (12869, 2727), (13769, 1600), (12375, 7540), (8855, 9041), (9414, 9091), (11986, 5056), (8061, 8292), (11740, 12328), (10518, 10755), (10744, 10460), (9763, 10334), (13314, 9063), (12059, 11876), (14393, 14292), (14199, 13855)]"
JZgh8MpCFk9m_ulRI3mqeiouXY3ekUsH913XQLCBigCDcuUPy8lHYtFafuCKizEKqJ5ukJ5o9xarDQ,KR_8028346109,1.0,"[(14055, 14493), (12549, 2710), (12725, 3983), (14230, 13416), (9544, 5312), (12235, 4405), (9911, 4785), (13080, 3181), (11817, 3157), (12027, 5341), (13694, 13207), (8170, 8671), (12492, 4707), (8791, 5457), (13803, 4718), (10279, 6160), (7579, 8774), (10027, 8352), (11465, 5760), (7165, 9211), (10145, 8844), (11872, 12934), (10022, 7952), (8603, 7922), (12279, 9524), (13019, 12322), (13469, 13877), (13469, 13877)]"
a5KD7UcxKMDu8730UDhcGwhCYSRUXy6Nri1V0-okLbXBK5tx31OQmMyO9NQ3QQedw-Cp3LwojeaLJg,KR_8025268638,0.0,"[(603, 611), (1290, 12415), (1333, 10792), (2019, 12195), (786, 10195), (1752, 11543), (3518, 10504), (1481, 11324), (2301, 12387), (1388, 3264), (1820, 11703), (806, 10365), (3609, 9730), (783, 10599), (1597, 10357), (1161, 7423), (1017, 9119), (1118, 9722), (2254, 9822), (1372, 7641), (848, 8053), (1357, 5721), (786, 6543), (9805, 6030), (394, 461), (1360, 6899), (2402, 7216), (6132, 4255), (10483, 3083), (394, 461)]"
6atLjll_sF8DWbkGSKv2SRHG-iTpv1H8-Sk122dAYoXQQPmNVQFSPcxRTUUid2AmOoSNzGiKdf6MmQ,KR_8025268638,0.0,"[(662, 285), (3524, 6664), (3750, 7254), (8583, 2516), (13813, 4825), (2076, 8808), (8634, 2617), (5620, 5872), (4277, 9278), (6129, 4237), (12796, 4084), (9684, 5268), (3241, 6720), (3504, 7879), (11248, 1213), (8141, 7006), (394, 461), (6569, 7814), (3743, 6494), (8934, 2196), (2814, 1997), (2000, 2618), (6061, 8161), (2680, 9899), (2969, 8333), (4028, 9740), (2291, 7393), (5264, 10203), (1596, 2142), (2986, 1901)]"
6eWsokejayUYkVq6WhiahVkS1ij2UmxNGA0s2rKFFxIVXPKl32Sh3IRo7_kuTsLGtBA1RWSj8FwZbg,KR_8025268638,0.0,"[(362, 135), (7344, 7309), (7482, 7608), (7562, 7415), (6785, 7279), (7588, 7578), (4573, 4119), (7628, 7460), (7081, 7346), (5086, 10352), (6523, 7303), (9322, 4458), (5657, 6556), (7037, 7361), (6029, 6737), (8231, 7094), (6423, 6577), (9345, 3284), (3461, 798), (8061, 1567), (3980, 4349), (10097, 4494), (5707, 8834), (2424, 11326), (2261, 9634), (322, 794), (2936, 7567), (871, 730), (319, 494), (322, 404)]"
2jnjCic713Uc9Fc5d1ekHa2pLo1KCMOrOeDnmXMURSu0VQLANbA0YTYaLa7ww7elPCVAMUyE81TZQw,KR_8025268638,0.0,"[(130, 401), (12353, 2856), (12936, 3468), (12720, 3218), (13725, 4417), (11219, 1561), (12360, 2869), (11325, 1503), (6780, 1017), (12647, 2288), (13109, 3627), (11194, 3897), (12199, 2470), (10343, 1386), (11879, 2138), (394, 461), (4151, 4051), (6558, 6559), (7013, 7140), (8354, 2144), (1674, 1267), (9902, 4622), (4598, 9303), (5024, 4522), (3880, 7404), (1573, 9543), (2667, 6697), (5666, 5600), (1058, 1370), (1553, 679)]"
sEyOXn4PH5OtWWJrY074-neLl4z6s5ew5B2W4tUIDGridUhOcONRNRgOwe5OAKOXvaZlee0tZ45Nlw,KR_8025268638,0.0,"[(298, 675), (13302, 2534), (13362, 3378), (12096, 3193), (13090, 4447), (11602, 1395), (12995, 2951), (11699, 1201), (2147, 577), (12567, 2380), (12070, 4382), (11000, 4111), (11970, 1999), (8567, 5733), (12996, 1941), (7602, 3032), (2583, 8514), (6194, 7711), (6865, 8199), (9700, 2652), (4735, 4408), (1229, 1860), (6475, 8792), (2744, 9958), (2353, 9743), (3174, 3787), (2674, 6863), (7428, 4708), (7158, 3492), (324, 458)]"
h7N2qaflB9PWmBiMPf7W0JJIa0DxpTBwU7hU2fBvTi9eO5--OGRgeW4MJ-e1LkwP4VW4iAqrECo0Jw,KR_8025268638,1.0,"[(14103, 14195), (2696, 12556), (1769, 11748), (1855, 12986), (1534, 11373), (1498, 11650), (2138, 12317), (1902, 12182), (2764, 12874), (1814, 11655), (2751, 12664), (2009, 12416), (1613, 12926), (1191, 10894), (5706, 13385), (1260, 7652), (14340, 14391), (1134, 9922), (2231, 12155), (1318, 7999), (1381, 10436), (3828, 4775), (887, 6398), (13487, 5578), (3089, 9821), (3708, 8383), (2449, 7269), (14147, 12314), (2290, 3008), (1171, 1933)]"
zUFVpVTjoCVFTQ4zbY_K5TAebecz0zszojtaAzheU6CPDzCLrm0Zii8njEJ5Yu47-vZsdNVTT5_kyQ,KR_8025268638,1.0,"[(14426, 14170), (7958, 10199), (8648, 10015), (10002, 8760), (2251, 9803), (11243, 8406), (9350, 2594), (7038, 12560), (11875, 6562), (4652, 11978), (13115, 5705), (10788, 5082), (8752, 9770), (1148, 12270), (6996, 6168), (12463, 6379), (6920, 12743), (6982, 7446), (10005, 6783), (9285, 3360), (6644, 4826), (9921, 4572), (7328, 6370), (6759, 7522), (3922, 8697), (1000, 9077), (2822, 6814), (12528, 10731), (2724, 3334), (2341, 1779)]"
JDzSz7fbdq_wQzmpiIMuhtdu-3OlmrwQf43MbA0Ej_MPzA3w2ZltVEIP2mmLHy7BlQoNzeUFZSleKA,KR_8025268638,1.0,"[(14321, 14673), (7852, 7251), (8135, 7860), (14340, 14391), (7010, 6940), (7424, 7775), (7865, 7466), (8394, 7978), (7925, 7961), (8105, 7737), (7272, 7089), (14340, 14391), (6526, 6528), (8131, 7602), (7334, 6870), (8306, 7487), (11859, 2219), (7180, 7737), (11793, 2288), (8150, 2468), (13314, 2834), (8484, 6825), (4962, 13072), (1722, 9995), (4474, 9343), (1181, 9883), (3363, 7098), (2268, 9421), (7070, 4770), (7070, 4770)]"
wrlrs2XSYFGn-y-JGOm54fstG8Ndsqck14zeN9YJRpyGyJ-uuvnim3y3EMnqUNSyELdjtBXbqcCtnA,KR_8025268638,1.0,"[(14589, 14454), (13080, 3547), (13742, 4336), (13583, 4009), (13619, 4689), (12113, 1911), (13166, 3171), (12298, 1989), (11285, 1750), (13320, 3441), (14122, 4758), (12246, 3422), (14040, 13956), (11927, 1933), (13068, 2972), (11809, 2584), (7081, 7007), (7423, 7675), (9289, 8756), (9369, 3395), (6511, 4802), (11465, 10888), (8533, 5667), (5898, 5989), (2727, 9888), (14140, 14116), (3565, 8189), (10673, 6426), (2970, 2852), (919, 1354)]"
BSMM0zEYfSwWtJb_GeHjzfxT04GkT-LLxadedxZApB_mmpIKvZhwBzWryQ_LVAURuTnUJ1rPzb1mmQ,KR_8025268638,1.0,"[(14055, 14493), (13219, 3414), (13566, 4376), (13602, 4320), (14104, 4857), (12345, 1712), (11341, 3238), (12289, 2195), (11804, 1167), (12634, 4260), (14081, 6004), (11757, 4626), (14277, 12128), (12227, 1952), (13373, 3170), (12311, 2829), (6688, 7973), (7422, 7459), (9293, 8872), (9315, 3269), (6775, 4796), (13008, 13569), (6773, 9557), (7983, 6742), (3430, 9562), (3367, 8498), (3739, 7722), (13164, 12039), (3141, 2953), (1838, 1245)]"
BCPLs1cv_85PNPqhB_Fv3de3Jv6K5fgDMni6wmHfIiInMzIQyRyz_XHR2hggF9f8PPNYfjUz8rb_wg,KR_8024905316,0.0,"[(603, 611), (1839, 13003), (2561, 12755), (2070, 12140), (2443, 11506), (3605, 11876), (1880, 12548), (4725, 9603), (723, 6856), (2631, 13501), (971, 11139), (1400, 11494), (3127, 13017), (1375, 11547), (1743, 10690), (2137, 12232), (3312, 12992)]"
cw7yk7VuukOnpdKkw5je7dPNWKNYdDnP_Ba-4I_G756gqbqNAqa0VKm1TXcY8qCNJzFDsUX87YHIIg,KR_8024905316,0.0,"[(662, 285), (3412, 7898), (5453, 5744), (12004, 4347), (2477, 8351), (11485, 3067), (993, 1763), (5322, 9190), (1559, 9074), (6696, 9240), (10127, 4101), (7778, 9618), (8188, 2218), (6482, 8325), (2669, 11477), (2157, 12038), (3260, 12947)]"
m0Ezn8uEYX2bi5IZWmKiZZKepek9K8WFa1M0ywf7trktg68lG8i3xvdGy1a0KMR5ilJRYzWJF2888w,KR_8024905316,0.0,"[(362, 135), (6625, 7099), (6684, 6891), (6779, 7117), (6121, 6718), (7495, 7154), (7501, 8904), (7047, 7394), (3215, 8159), (6978, 6902), (6296, 6738), (8090, 7854), (7152, 6123), (7273, 7805), (2378, 12036), (8505, 8550), (6352, 6558)]"
-4fImK4S0dOUuZsK0MlUZPfNodta-ObX3l7S4F_YPTGFaQQucn9v1Vbsoanc8Yqh72h-GdcRH4YtKA,KR_8024905316,0.0,"[(130, 401), (12417, 1671), (13375, 3245), (11822, 3690), (5328, 951), (10822, 2505), (3859, 691), (11525, 1404), (10956, 2364), (12189, 2143), (11259, 1453), (10761, 1239), (10342, 798), (9755, 3338), (1177, 518), (10429, 1495), (12850, 2362)]"
cCmMD-jGxmGKhurRmcB1uNSjAMxgJZW3dE7g7Qtm1u9oFsvpT5PghxeuIjvAjSulNAToqsr0E9s0-g,KR_8024905316,0.0,"[(298, 675), (12785, 1566), (12969, 3421), (11317, 3765), (4675, 1136), (7769, 1700), (8228, 7927), (10140, 3014), (2779, 6350), (8578, 4695), (9377, 2247), (2117, 7490), (10216, 1673), (6926, 1642), (6480, 7233), (4715, 9884), (4970, 12731)]"
AKUu0C0c2f3HCwVNANwJ_TJsta4zTlEa-3A9ajYOLWescveH5E6A_2LFyYg8M4LBbE6s1yQRkCpqZw,KR_8024905316,1.0,"[(14103, 14195), (2688, 12702), (12764, 14227), (2724, 12868), (12035, 14255), (2132, 12106), (2489, 12199), (1598, 11803), (1246, 8568), (3980, 13806), (1563, 11392), (2167, 12003), (11870, 14198), (1564, 11258), (2973, 11791), (2026, 12227), (2108, 12134)]"
UDq7oExT0kVTg-dP6yyTq55QFVrKpebiWRdOL1rGgzVE3UtAoq4MsCORmlcRflWvkqKx2FhJ8hfMYw,KR_8024905316,1.0,"[(14426, 14170), (7082, 11396), (11473, 8155), (12238, 4441), (6299, 11453), (3419, 11390), (8555, 6283), (9006, 11030), (3363, 9344), (8564, 4812), (12369, 12855), (9885, 4127), (7328, 5182), (1364, 11384), (11727, 6727), (1979, 12408), (3108, 13206)]"
61YgyLtk10Mm2s66_iZ7z9cGvo_b9FNVwVGx4Jx2JVq9DPUXrKgisjS2bcb22V_tYS0Aezjq1SpEoQ,KR_8024905316,1.0,"[(14321, 14673), (6952, 7594), (7461, 7180), (7586, 7316), (6611, 6913), (9266, 9682), (8114, 10360), (7310, 7462), (7002, 6935), (7644, 7555), (6678, 7149), (10061, 4825), (7080, 5613), (8117, 8220), (6828, 7456), (9244, 9014), (7581, 7768)]"
ewTQpIn5DebUUjq6fyiUItc11ELX4cp89xJCXsPtInHj9mGyg8Swh-p8qjJ-DccFrb8r8aa8tiyHuw,KR_8024905316,1.0,"[(14589, 14454), (13403, 2720), (13386, 4431), (13111, 3146), (13342, 3823), (11871, 2253), (13125, 3821), (11758, 1975), (12569, 2921), (13463, 3763), (13872, 12340), (11804, 2874), (11405, 1671), (13381, 3846), (13775, 10613), (12445, 2670), (13758, 4972)]"
rHCTeLZ2bEW_XKySZjG5Wih-7dJYAKIObmRj-M7uw101rR8BnTy_rC6PWnD6U-9WUuzEwlPiyCr5rA,KR_8024905316,1.0,"[(14055, 14493), (13572, 2253), (13819, 4267), (13063, 3812), (13558, 3591), (10308, 3109), (11196, 3251), (11403, 1732), (10995, 3475), (11825, 4498), (14330, 14350), (10730, 1945), (9812, 1017), (7521, 8011), (6889, 7010), (12601, 11987), (4185, 13216)]"
vOMBQR67h55o5BVLUG1zgUpXM6Qt49pM8sa9xQDYbmEwzCkAAeWdw-hR0TuQLTwK7P56OoZ9v2VEtw,KR_8024429979,0.0,"[(603, 611), (1935, 12002), (3242, 13035), (3002, 12991), (1927, 11970), (559, 943), (3332, 11930), (1924, 11544), (1974, 12804), (1954, 12333), (1595, 12355), (2140, 12316), (2186, 12778), (2381, 12695), (986, 10322), (1988, 12081), (1543, 10708), (2418, 9869), (1736, 10642), (1216, 12064), (4102, 9448), (8657, 7112), (7086, 4323), (2652, 13506), (5244, 9402), (3399, 11377), (1139, 5854), (10586, 4852), (5937, 6796), (1609, 7375), (4993, 4515), (5826, 9098), (1378, 11024), (8660, 5810), (7976, 8357), (6145, 9043), (2385, 5394), (5487, 10126), (4468, 4101), (6881, 3130), (6881, 3130), (1792, 1948)]"
teG3jviNQbUFuHsO2Cajb0wtIm3D6bJoR3dBgCcGIpmoyDuHRt-cTC7fuy81ZP41UucJTFxUC3Xa0A,KR_8024429979,0.0,"[(662, 285), (7404, 3524), (5290, 5573), (5065, 9021), (8718, 2449), (2530, 8359), (3131, 11520), (7297, 3862), (2782, 12919), (2327, 8418), (9657, 2530), (12036, 4669), (4413, 12035), (6968, 11349), (11979, 6510), (1815, 3455), (10231, 5065), (4395, 8160), (10875, 4358), (4702, 9082), (9656, 6546), (651, 552), (3427, 9258), (5199, 7553), (4580, 9706), (3665, 11400), (3272, 2000), (11382, 4743), (424, 521), (5381, 4994), (7256, 4891), (5056, 9026), (1187, 11993), (8861, 4502), (7823, 8739), (5591, 8637), (5260, 5970), (4518, 4301), (6616, 2578), (10257, 5143), (10064, 5006), (10064, 5006)]"
gEy4vlhBL9ab5Ju4KmjUBAcKaEDBD0gh0IkGvI8VLIc5TfjDXJ15BLkfgnhxCniFVB4TeNrVjwTKNQ,KR_8024429979,0.0,"[(362, 135), (6665, 7372), (7167, 6999), (6619, 6849), (6965, 7245), (6738, 7308), (1215, 1876), (7781, 6002), (3503, 10867), (7352, 7616), (5926, 5839), (7895, 5935), (3167, 11192), (11288, 1208), (6625, 1664), (11364, 4714), (10738, 4870), (6177, 6653), (10752, 1137), (10009, 1028), (8220, 5206), (8577, 7352), (6275, 7214), (10998, 1552), (10017, 1617), (4207, 10132), (2516, 11632), (10319, 5365), (4702, 5308), (1249, 664), (7600, 3080), (3162, 7642), (1514, 11490), (9945, 4617), (8165, 1025), (4862, 8548), (2589, 5624), (5386, 10120), (7593, 2245), (9820, 5417), (11253, 4815), (954, 2252)]"
STE8V1jlXt3ILeLbGL3ElKSSRjMyNdoU-v7qSRPCs7wlFwSOARbs3rLOTdsU60lKiOSNOksUZL_tFg,KR_8024429979,0.0,"[(130, 401), (12199, 1520), (12623, 2672), (12693, 2483), (11567, 2048), (4385, 834), (12830, 2768), (11900, 1605), (12825, 3064), (11652, 1535), (10356, 1264), (12186, 2692), (4537, 5288), (7390, 7481), (7519, 7736), (6620, 7093), (8224, 6745), (6414, 7455), (7193, 6807), (6915, 6798), (7861, 5117), (8470, 8123), (394, 461), (6621, 6947), (6723, 7831), (3874, 11377), (2727, 12026), (8712, 5063), (7050, 8322), (6544, 6684), (6085, 6012), (7137, 8222), (1732, 11342), (9747, 4805), (6748, 9374), (5794, 8375), (4879, 5246), (1551, 1176), (1629, 4942), (8618, 4744), (10386, 6373), (1009, 2270)]"
