puuid,region,rank
sWpr60QpNcZva8zgQGaNcfy8lqnMVEQcTzIMsDKYqyjkwk3e59GCRjT8etE3exSbEAI7WGbF2jiNQw,eun1,SILVER
U7ftY3eJoFiKopbhJgkGiCzjUZKuxbZQa10pHPfXrE-Aadh-9O8mrUUryHH_B6AMruIFi-vpVI0mGQ,eun1,SILVER
PcmbBjsy9h8cL561PZu_LQqzG-qEDvOhQWs8Z4y3tNgzP51tVCGiA00dP16QVrs7yjP9MktCrH7xyg,eun1,SILVER
-GflpF7k3ErvPfkman3jf-QlwDl6mvoVKMxEaswIiZL7YxH2sNVeR_-rxw9HQlBc09aAqRO0TNSqfA,eun1,SILVER
slJzCXGFkbJMSQ3KsWx8tuFi4j9cV3gKw-tHeZqkZtW0Kkyig7nCyrBP0yU1TBzh_VGKXNwuyKtcDw,eun1,SILVER
tPJAryJcaJHebjgf_U9vwndoV9OWPCcH5tPwI5AkSTVeK703PQkjs-lZzURQfpP-TJB1dvbuC6yH_Q,eun1,SILVER
z3ghe_5897XFrQRGv2SXoarydDpSyE4bbmdkrQlYa7mISquc8o37NxOBnEEAIzW3DwFLshWAjExw_g,eun1,SILVER
6BVp2vOx4AGSK5K-JKPP4kHnOCmzvR7CkZiyCJZKX0-225rUvO5Q6D8ZM9FRN4uu24X3YdvFJODlxQ,eun1,SILVER
ptd2ki_lPpmuMgitZ4URq2-t2OqwU7pUa8PK7yXPiExhCPI0QEx1k1gkXszHmhRrrqt1E69oBLK_cA,eun1,SILVER
IJdjr3XOsL0rwQ4UnqZRSLY1GueadiACpZJlWohb2R3tHCIZ8WnQSTdQZ8z7URtwP2FYXKanbNkjsw,eun1,SILVER
PfDAgqcbd5soBwX2c8Ac6TtkbtP8szr1LgfFu4fLAgdUAKP3aUcCufIgELh9oBNJwN5sSUVqslRG6Q,eun1,SILVER
1V2YX7RzXM2h09AODCXxpiaHokpXY1SrQMsqZ-iGHurKRvBh5q8yE4b-PmHTA7MVuEHcBVzj1zzERg,eun1,SILVER
FiRBW4j6uG9i8fMi4Sjtq_5eLsiUE-_vKdaZUoCFVoo9pBPu98BnW1LxYXYEanTYNwJTlHoqk5elmQ,eun1,SILVER
Zs1sdBOFjzKPfn3hDvKY9wVujaMjw6r4m1PHPPYety0hov4Mqpzleoy0XcuA36JCSEVEKmMlWrpWog,eun1,SILVER
bhAzUMGmHUZ1ITImTvk-YQTv1hcWVthFIVBCs8cJGp1hxY94htnWGB3u0BG3eu1OBFTHLxihCmIBmQ,eun1,SILVER
YaRwal8PxbjdU_xjEMb-LAWnakAmRiK6eM6_XIAcNs7hlizNUwvCezYiILI9Nlchs-0Luqw2jzVT1g,eun1,SILVER
rguJyLiZgbpPgiU6KvAO05PlqVwrdHWOl98-vSCrH3VQi8ckDFWofbWiuk1eJUwEbEwXA5jgWMeHDw,eun1,SILVER
81XO5UHgVSayVYwJdxZj2fnpb8DF7hH4Vu-tfQpJnfgFCq7VWqJt3Nbheqh3P9jdL69u9vO4k_e7zg,eun1,SILVER
Zr8oPzF6ZkyVvHD6O4_XmPIYAcFHmgHSrp1HRQ9r6k9ZQk3l0CoH_NItM2jYiozm1jlNNfTnvMaf1g,eun1,SILVER
Ai71xDlitoW9qpKzC22rhjppYTeA09JO4HNWKl5azDfwC2efGBCV4QQv8mL8WXDqzSUvnNIUVPoawg,eun1,SILVER
3Y4FVzNlbQblOZcFyrYEWWhPivsHkBOGbtp8fyqcBX5a_2X1xs8CUkYdCmWliAeOE988GQeP4uTH1Q,eun1,SILVER
2YZ6KYitmjjtud8QXm1HgFPNk9jxAA_FQmBSvLkwmYOZ0qTkMAhHHtMW73qk74Aq0LHlYrCR112--Q,eun1,SILVER
1-ay5459k6Ffw2YloKHjPcDlI0yzXAerQZdJi0Vw8KqLkAFj1fZpI57lQsA3mM6kVLxzRcT1O6djVw,eun1,SILVER
RaGYP-Q8IdR8HAu61bf45gL5XBWPEOYbaJjdWf8UwwSM6qwqQ5c98HqA1P_25w_eLIOZpDEH-OEKhw,eun1,SILVER
XVc84-hqJjWU7_JkA4kTI4SsCJOwQmWpF589HqsCYG6q377eLNMpBKxeRiMRLlGT8f6AxhAMjFHl2w,eun1,SILVER
SwVcrWyIwqJJ3XFN47a0Pc1Q50spbz2ziouLz-LudXRrda-yaLW6x8c0j6fTLojpbNvENmF8yelUrw,eun1,SILVER
p7_KwlDwMl6NIr0Mt3GlQTy3gaBD8qAmgkG9Rv5HUbgbMkrDK9RrKvzoIxUcdsAqmAushxvSUB-ZgA,eun1,SILVER
HD9GoelmkIueyEWQ8A4CQSFs1UDeCig-FHR1Yv6hHabv6SYM5nFFC5aTD0nd3tmSZS_Nl5d5-FeylA,eun1,SILVER
Zg9lj3iVoHv8ygHojSb6fHtfNKePdRfk7GpSoLIsnrvsSKHVZGD0g_92F1FnpC5EweARbbt5h5r9-Q,eun1,SILVER
mNbTBc3rnH9zjLnekcAL3Ls4w8-Rg5JEaKkW6wWWMhCp7d2gc7yXpHDzeqKwlhN-Pmv3BJw2-ZnPtA,eun1,SILVER
Dj64oz0_6myuJc3UzWfo3p8St4SL3PlmjUK1Wz9RwoyaHUtOw4MwQI40YmgoPlZPx3HApqvOyzgDqw,eun1,SILVER
Rt6Q67l3XYNi-dNe-vcJTbQVFNTEHSrQ_ykG0qT-iHCDqWFe4_TAXmV0Lkn2vHJL3SIDQAVWQngcsA,eun1,SILVER
OrV5jrmGUKdpupvHEY0dG9t7s_LNIHOIqz3DDNCpHJsNAt7i1DTQpGqunSsIBoRSEirY64D97UXdoQ,eun1,SILVER
fRT5Ex2xvH5U461BSn0rXqVS10yMmWOSGIdLcfnpQe8_v5QAJyZVHYgL3n81NhrJ_8SbGiNFxfo63w,eun1,SILVER
WK66qD7oD1nhkW2Bask2zGlIMbf9Vr__8rpyoFoovejLPchh4oCRrAKom7KyFi4hvh87GnPBxpW1dQ,eun1,SILVER
6eWx9TZP4iOK2cx8cEqiV6j3dIfvFjCQeDhD-muZ-mAAWadTm4Cd6aHg39j7SsCuklcuN4fOflHr1w,eun1,SILVER
t_MzKejRyUKymjX1BK3lX4mq4PnHI2rT4IA0aRC5k6eVZaRqSWGJ86SXMQYafGYPe6s_I6fwhu_6uA,eun1,SILVER
FcecTuZbpugPiw39lxuP3zdwr-yQXPCcsTPl0L5WMwiJxrSccyDw69g2uTzjMN_a7SieFc6UIXmSWA,eun1,SILVER
RfDl-Duv-k7CCwb-kOU5BJxiq8PnW9XwY31PSmo6ShYqcP5II27YHBL3XDuMf9hwbsdUZfCghua8Qw,eun1,SILVER
32oOLUwLZ3wF4dCC0Bxwn85V1-6csbtI1Zd7XoFT-5Cvfo9N8KX2u9rSFI4-Uq1EL7fteKjjgvDLVg,eun1,SILVER
Ka2CUl-QIjpsFy1vrH2hel1rwEzahuDkWBK5nrfdwsUYD4q2G1RLeDfg-CMcIAaXciJf5In0-PXs4g,eun1,SILVER
Q7F7vJG3TUeTdMLX1jH4jf2vqT0NCRQsAZQUNdJ0u4ORAOEzLpD_8jUyOjrKLUkedW8YvR_tvja_1g,eun1,SILVER
1QEtNaHLBCYG5wJAtqJ1wtMe5rjkkYOlUuZtB8e-tRV1F0pxC8B08nT3OR2UOJBezwlwwXHIOlickA,eun1,SILVER
DBRK5wOWkdy9bVKS3tcIJz3lSrIxUthZ608Gtt4jVgPnNQqnzLE1mIPC25CvvCWy0LMsUlkjYHSHUA,eun1,SILVER
0ivat8TmDogMgf49rOchQwSscnuJZROA7TxA7YEr4eKbZxsL_N3k-FvuUnf6By_J85-hUyllCklMKA,eun1,SILVER
hZ8pHYMnK0dnvdJiL7nZK64QUMrQl8ulYMpOA5i56-3wZEBRIdgD5fYGnfflOW7nxW8q21TesXn-8w,eun1,SILVER
tO6zWjHqeaEA4dueMQ_mFPdrtSjctIL8RGnbiKDitZTQgegufGucyy0AcDzlq7DAkC6EY5q3UC2xmA,eun1,SILVER
DmodwbGuSmyWDh1AlQemz9g1KQbtTQ1LrhJLBgoZwYYwsEgEKBKjEYXrIFdcRpw7DV_CvS-yIhUqnA,eun1,SILVER
GSRiQo0Vvc1aGZ_SJ5_PugjogzG1IYR36Rv5CXA1yttOqqQL_nsdwYaddoFddoaJ4bpUIQOcCsLDvw,eun1,SILVER
hhnxNYGBS94hJ_17Pz0Gn5VONTUbwxWt6EHzU-z62uEEgwv5xRRdfjanKYFEqrfqZ8fX29rMqwKq-Q,eun1,SILVER
x0e80mzQKT7EWyVtxgQ3gqsb8e8aKhX1nvrHYuhItGPsvAVlc26Mo8ReFLzOvVzuR_bDtt0DnC8P0w,eun1,SILVER
HB8X_FSTKFf51KnoUPuLoyqnKed_64uiCl2pYDgZRxpc8i31O8mXd2hukB9FLJdxx-egInq_vAFe4Q,eun1,SILVER
DZpAXJyMurEiy_caQZ2ifg-rfWqJacY85X4nqFzEjuk2lcWjLt5OG-rubQ88kYhjaTGO-k4_ig-AKA,eun1,SILVER
GwhiZL_qWBeEW8yZRu4k_tlvzJ6S6bNefqMT79h91KBdaeLBEFo3K57sPk3tF12NG-72gP5hFwLOiA,eun1,SILVER
qFSbDGUrBjN3QTiuceCq0zmH7T_mGQsKg01A0xYnFi1jtwvLAktdyQQCHuB55Gtxw9t5D8o_HhCpQw,eun1,SILVER
JNxl4bgB7Dz4Ua35eUhJPT7yvVuH-8ZusZzasGdD79n0rkoQJIaL_5hDB3kT0vv4dEBZbDE9YWeOTQ,eun1,SILVER
iIxrrOrhfo-V8TlORfvykhJfsU8RoajCUbaJTwXTE3VLjwduoRWHqF55oEzrVmXNL9nDjlSLSysxWQ,eun1,SILVER
QHoI9uzGZnAa0_jusnCIcQiaWJhabnOBkGmMliVKfOq-2_FIEcCoL1yYIpFVgKFj3pfnxHMVyxRfBg,eun1,SILVER
JqDqvC_TnebfLf5I8wZKOexU8j3u3L8YXh9A3GhvVhzGeDMbzaZAnBa4FJOGLy_UmuK-wnmF9gm4mg,eun1,SILVER
MKr9f7-uLEcgW0uQh_QvKKfll_UtY70IW4RQ3EtCY3zrHZlCQfwXSEfWZMYy3QjTkI8QI3GsARcCvA,eun1,SILVER
ohyuBxLSUqY_7HQ4W_tLQn4xjjAwliWQHWZp9q9WzY0LR1P_20wm0PkCSpJIM-E3cZunmdKR0zPjQg,eun1,SILVER
HUk6V__FJeJeegksi36GzYtDiM7VX1NNGh6-RHVsxD0TjEBY3vU0D9Eyk18ssIQqg9KnxTaBkZx7pg,eun1,SILVER
4AX3MdlzbpLDJtICDx_fyLusCrYrEaEB1_v0_I94sP-3Gb7rAyTjlr54GcqJcA_f1Z5XC8d6DFTAIw,eun1,SILVER
vIoCJyD8C54x81QIMfmwaGelcGoRqthTtGWaalS1QnCLrxkqQoWIDXYj1rKc1gHuDX-W-dn-vkoOKQ,eun1,SILVER
jgmkSCuQvW25NFY1ROtZQlMBpKdd_2osnQ_jgE8HNhS-pXdjeWM4rroM72DpX7lnGQJIdRCPqXHquA,eun1,SILVER
vSkZdYnbN0hJJXO-siONTQ06Fh80LgX5iVO0zY8AD-_SEdc39JQ5Q4WJYWqR3eli1pXMPExTeD_xbg,eun1,SILVER
53qxXh1xMu2TWS43DAm-N2rPRaVn7yzvij5YCLmzqCS5LD_mIFYTqY0lLGi9hC3WMfba-1xio-hw4A,eun1,SILVER
IzvelF9-v26swffxFL0nVlWiB_HJNzNXwGD_GV19mA4G_PVhfQisR90MFwkYUYWDM8JuzdCciHXorw,eun1,SILVER
Vl0WqIiL425ui4bWyrF7U3GTl_LapEike3_NwVaoTV4hcPJit0kKfZUWZH8tG7vZqRfHicUsRl4uYw,eun1,SILVER
RoG4NX-LZxun029LnTxl2AFZAy0YvN46fBnRQXOJWfDHnQTh3HIW7PE4ESg3Llo5n6QJuIdep7k4QQ,eun1,SILVER
_GuTMtuHwnpMjAwOUzPkjuG0zFHAK5dIiIwYTSFf8az0Mc3ChDYm06tqrSrpO1uoZddUZKVSgU7vzA,eun1,SILVER
yXn9bl6A6g3sPxu8Rq1CHR6_bD2oJ2g0EfUVbqeW64elAYoOXs5_t0u9001EnLtBjGgPKSAkjf9-gA,eun1,SILVER
kUatVXamc_dGxDyH40sIsHqJrLBRZ6XVKqKpy9TE3rwszCunEQs_-ccvNEup1qIk_Jq4qeKLiqQorQ,eun1,SILVER
Yfub3dMTq5ADFbZMagTidPIDkNK6scbJVkJhKbP_hqfbqzlQieA3e54ks5_ZarM3FKzirAsClLjaQw,eun1,SILVER
NBunlH1OFgd0OXURr_BX63NnYS8apwX3LfgSjCnOK4EP-OSYCuROm2yivObfgvxDUHQ2GF-08ma12Q,eun1,SILVER
KS5pedL-PK3JMcxIQMWX2wfddUsBQWJ5jsXIiPxNzV5hFtuXFohfnIUjPvvncpiXDAo6rFLzAVGWmg,eun1,SILVER
M50nWyHwKaSXAW0Zr54axepRcGhr-pKbyf7dfw6Zv4Q56Mu1M0vPE5QPc5AsU2s8XlAEq-mg_d6pHA,eun1,SILVER
OnpbSaBU3cTUYH4d4hYA9h7XVfb2r_q2EQftrXgbSFSSPKvKTJNDZ5ZGUVeT21Nz30SCoMrou94BOQ,eun1,SILVER
1jus7HrFO3k9KIwFKUPbnXnFMIk-hulgLSIQDmy75KlWyFxqNCPywtOaOtB1b17Bo0svzn9byT4otA,eun1,SILVER
Umn6opo7himPbEg8GIC37aQQ7G1XP_VYTOEesPEBfwtPOw6u-hcUXqF2-jQepR2Yc0qqTR0HiCdRZw,eun1,SILVER
MzcGfaSFJ0sWMbKd--mhFXtrfo2AvEr5e6J6frbohx5x8Iml3Ay66b_KfgrPUPWAoXjVdk2F_6Q4kQ,eun1,SILVER
BxMJukC8wh7CZYSdJQordc3epAkEh1VGLg-zn0SwMRdpNG4ZB_kJeHDPW-nyPm058w0Gx__1eHPBpw,eun1,SILVER
SyGezxNBAOfa5UeRYzykTCpY6o9AOSdE6ATrhPkoLv-mk5KCL5kYgSH45rsGum1fu4g7PCBJJzfQ0g,eun1,SILVER
o8Su5w6eFv26yixHecZRwCr7EZCq3Zy90ETRB0mpHMflel5MJg5GbG51v1wYGVDWkl-2dqcWuZaEcQ,eun1,SILVER
HwL4sI22GxGB63gUlIdaTB369fPI2-pGVIYCYqPJKx9F26O9wnB7YkmVvuQPBcWorh0LAwTb-yp3xw,eun1,SILVER
EJmVqJRn2NfI6fV9iFB_luuURQ_KnjrLEM8XI0J6DxvGWtRiezTNLy0DOE6bXHBLfTUgNGo8JWrldg,eun1,SILVER
NxOmXVxPwRin3PDmK1BycUz47GU6nskIfnOQIqo1CORGIHnR3IfubNfWqjTtcSIWk2ODhu9F60NreA,eun1,SILVER
sgg0kKeto9AqONbcCOFUZlyZakzSoTjlM0ETTD-BzBcsAK3wwXeOVfKR7OUMovWdejZSvNxEjJktvg,eun1,SILVER
Gm4dPIxfx2W8Y3Stq3QAJjKyzDquS_a_eVHg1vLNCZKZHdyJciOk6La9i0xx6MUQSXo_5v16K4Cv3g,eun1,SILVER
PjrydFCOBp3QQadEoff4u6QwM_tpxX5mvHSZdDpDA2h-1lx0M0vk5ym5SXvTOYocSL5db50tPypPuA,eun1,SILVER
j6BkOaM0taACcNhhGAWDQiJXc4AO8UBJ4614UU0EmgMenG-h_Q0xOJEwevKlVvpKQi_G0ZUj2lU_XQ,eun1,SILVER
byR0bgkvWexOOeZq4f0689qnrKVmTbQLvw-9EAXL82Nti6IQwOTe9eJDKEyMnLJ2h_0_sWtR92fwOQ,eun1,SILVER
ZRt5KcK3F6Hs8_p3zZ0QQr_qf3iPZ1Iyt_DXqm3MB-WkKyI4GZOrH-C8eJaOrC_xBVyAj5cZmsCw4A,eun1,SILVER
NUG2xwTOtLxVXmbDSUOkyEUfmVRMeqiVEt8M-4lAb0aMENMR4_vRJP1ZRkFGuZFnq7Yw2lHvr0e5qw,eun1,SILVER
S-xtraPHolMnv-bgOW7owBpgWnjNqZ-PDa1qejGKo6G3zrNpozq3anXllTZ2_zRpTokKiwt5UdZLWA,eun1,SILVER
25O2yL6UFJsq7tkHUwkYs_KkylO_eOqUkAHKzAzJffpvgWCiUHZ7EsYSLJYFFzuYbTcmqYxiGnggCg,eun1,SILVER
E_TAD9aCTOfCpacjvb69xJpwCO6jcW5iuMufn0qt5Xp_hOwxm7JtFSPiB-R045BjTvMSMQUrJnqJEw,eun1,SILVER
wFqUc5e-MJOKrFFYB9BLLODWp3uGFE7oTKugvImSOLc9Q5bGn5rFd0vRArDq29VK75Ai6V6df-f00A,eun1,SILVER
i6lEsyanTGa01snPPE41D-3K9LHVdXKK9h80wKbh5_R-H7HN83UdRZd8t0miK_QkO5O4dt8CIhGRaQ,eun1,SILVER
2f652svpQqWdshQ9yeoWOUQ9V3wXg4id52bdHc__ndnzGVJWiR9APMIjxm5eXvZizPVM9wZRgntYqw,eun1,SILVER
SSjlMFBWzsB7oTaf9XRLcEBflugYIQp7OI3_yB4y58EJB3YCFkyC4XlTAmnhKcoMpzy5w2bmzkAiEg,eun1,SILVER
wCvVZk8djjeYJeRez7qGjoh3xnNUHxm8aS1fQ2dma4LeQD2qEGgrNWPzUimxK99M7649OSKdF5YDqQ,eun1,SILVER
mY6xNaB455OSaQl7xCUQOd3relebeC4Ltp6N5eX1_9xY9m_vC09yKMRIVff7B8-FKqdV2-Chrn4voA,eun1,SILVER
SXPZ4_zkCYDj8uLreZw5Vj_KD1KIykY77jg4WsZyWns23oDlPOYJUvn1_GaGwdDmsgmTkN8jH0RLyA,eun1,SILVER
_sZTrHFo2ax6hKLDN2rUg6BMCnNe8GaER4nGZL5uCw9su0vs0rDhGmuxF_ZNuPpwOKpDN1b8E-NkJA,eun1,SILVER
_D5VvUQvfYisEacyC1qhtYvhLqRSwUuP1w7JBFyP_R4WHXXUHwJE1lMmx7KqXdAQRBFhrDkJQ-mtSA,eun1,SILVER
POa_O5GhlyCqIHOQ6IFGk_D2NKRVi2Vp9ERgVU3LPqdn2Yg7-m15X0Ca4ridcvIZJHiq_1TpqJpCCg,eun1,SILVER
-MAhHFEVSN8Ve0jU-1YFOIVwOKgcFMw1FLaWG39d12EkqFdlfxjEI4HM55JLdHPLvfBxYudM1dE8sA,eun1,SILVER
g_XqPjQJf5C71r1NakPqALO2bZRqDzhvkeBJECK5m3uujW36WZjdz7jzWRLNXFBJoWXAE3ZhIcCllw,eun1,SILVER
zWOhegnStaU6uhuVe72_1HcDo56zszs4LS6r9sLMHk5ENARtI0_JTORoPT6Zf2w2tGjY51Iw3QVYPQ,eun1,SILVER
ShYugZ94mEzztDYA0VFJH-fzoWeQqdg3QWLUTON12STnE5rYygZO0-AS7patYjYWa2UU-tqNqhoRUw,eun1,SILVER
fszzE2A4nWZvL-yhdPN_C0sjQW1E96maEIjtUhB0W4OpSKGjxwBZuC902HYvZsz1ufI_MGC8BGz-Cw,eun1,SILVER
rgwhu16MqFKVibmVPBHTWXTI_4IDR7QYejV2gKRGzgmuLfbUuw-hwDHTGTpYRsieTzQ57yUX3pcLkg,eun1,SILVER
ZqUrR0W4WZBfz44w1DOa-XjYAOsweZXIwmAJC6ODjV4RnLha9fJLmqQkB1916Vbn0UvT5Y_psr6Ajw,eun1,SILVER
ex8YL6B7wqar4tqeYsyRidWjiXS81UV-oFT5il2l-KA121pmmQNZmJ1bi85jF9BwVsfkpykPLRsUVQ,eun1,SILVER
DIudSQckbW40L_ehKlzhDQ7Gb3XRCYOmZd5FFPH-oGpeBgKLrzONkUYUmxDdRjbbn9seTanPLI2_DA,eun1,SILVER
yC5I_wi3XLkI0wUqG7Li5XmvXfRkk4RbDsmTn-99-esUyfu9qhs6l2oqk9lwqYxmWhx6h9P8MKc9kQ,eun1,SILVER
cgh-1XFDfk6hAzC0gyfMbnmBt-TnVOxcUvJERsM51HcqIMwZVsnoBjQRKJQF2mNUVv8y4dOH71QCMA,eun1,SILVER
AyUTio50SxEXRRLHc151Z8bFMBUDFXPrSKz0UvN0Gn4mVRhC4mYpzCPMHsNi2DvoOVgzPZwZ6SEhVg,eun1,SILVER
7R6qwRYgV9Fw8bdZx9Fk9OevV2hqHAQCxNcHs3SPwNB4mcCkt4hOX4s1SNyAZ_TYXnebwO20dzU0zw,eun1,SILVER
ZtDUtnh7hRf84FJFZ1jUl-BwmERsdi9LhYIdJuPixC-xw_1_1OOF6MGlAnKKSg6fyY1bmu5D-S_h_w,eun1,SILVER
zACRJjEfvop8j2ddBDSFANxtlsBqtwszafS1Rf_ysJ4e07FTmNN33Pj6ippfCwABZhJv8U_iBTBZqw,eun1,SILVER
LQV985otuUwHgRrkfp7sC3N8vh5Sw-rdv5AW_Cd44_53PdIyIMPhhwGL1N_F_0xdoOhRl1jff8AcIA,eun1,SILVER
0xGt80JHjK-r9ktqXRS-_33dHQ5qrBjqkVgniOYhtr0OURw6xvzn2lypFp9rukwi_HLq7cVbM0HldA,eun1,SILVER
rifC7TJ1cgWgn9MMboQO8kjdvZgrmI3cl7Mc7fRE1VqctqpKVDt35Up1fSLg1djSERE4ks96nP9Otw,eun1,SILVER
jiCHX-kABTNtWVLSEDcmcU-yIcAJ0PzxjK4w-Zvr5gt-Mi6xgVEQmcLu6Zuiwd3KiITny6GFT_ghOg,eun1,SILVER
Ca0qIi0BYIjI1dYeyn7aKZvTMMXf3QmnkKHfh52r0POXV5N64muQ1aBI_4x_XqFDeruSj9PWbv_naA,eun1,SILVER
0-sEa2zwtxMCHZVycQ8zYkY3C9-mk905FHr0yJl2itCkqsV427YKxBMcFwTNxX9Q5CW6W4vjQ4DZsg,eun1,SILVER
umRO-jZ7ZyjQaWkecbbhtLsPhaPeb4mXfDku6h0UBomez7wOZeoLngFsESsLi1POtVgL2J-G5BbHyg,eun1,SILVER
AS8CdaZ2jXc1sm_E7qIZWLGtmhCa9atBrwBkSHKAnpsEmsxqbNnMPPSZ69EgD9YJwru6A3-erapAzA,eun1,SILVER
L_eEnVNGPXWHbK5h3G5c88qXQ-Hl3neTiZOTPIwZHdm7fUvg9N36_dC8FObBwVHIHMB5lfKpYMOhig,eun1,SILVER
SSFqJhH8xDMKxDoRPZj3XsJKF9pQ4Npg8Y6ZWzJJaXdlNGCp_-Q8K6brg44zd6Eg0J8j2ldpuphdIw,eun1,SILVER
o3_F7RF6wgDdLnmCNMf3zQsuHECgcsIkJHAhVMPvPXYjez16SEEdra_JYfAXe3ejm67EPGMrqpIo0g,eun1,SILVER
LgFRmomuZvgyEKa3HEI-nE4rR67_jlwrM1Eg4F75I_JAVu-NmqYhKlfIR6xpFa54hs1-C6P1qwMvNA,eun1,SILVER
EiAdPqlgALzukF8SUYHti9A2YdB8tbYMlHTjTGeyOkByxU8zh_I8Gvwh0BAGscjCGzjsV2J5u2y2uA,eun1,SILVER
8Ov6WUIu2kuQu4FhFl8uFfdtXO1ImJBpx8kFHOoqP2rs3snjKCBIdCFzO4IOyN7Gs8wVe7Y8iEffGw,eun1,SILVER
wX8SdeHELbwuyT7Ap5SDgcVJjPtaCKDjILeBn5sR5gK_lRWPvR3EK3mg_cO7YxnBRz4Gv6PeutSmww,eun1,SILVER
dZlPS9Z4rxF-XBE0f-tHekQb5B0afH4y1baT1yCGQFQLR50bo0ylg-sEMLfU8S-Ksan4BEURv5zUtg,eun1,SILVER
b7NPiXD5-glK6njPwKJ4txmyNnnPp520inBP5Vma6fWLlCcG8bfjwEk-0QY9SmFuLmLGQZswbs9QvQ,eun1,SILVER
u5LfdKtK14S8-rL1fHJgZ8GZe3ey9MliNh3ybOQiOR8OBRdmNdoaWU2Ve4_zhR3AA7Sps2V9hKIrFQ,eun1,SILVER
BGOCpskPz7Bs1hU2lS_flNIiHC6KnVURY4czXn7PXq4GwisZsp8k62QRNWc58pS8MW1r0SWAC19UGQ,eun1,SILVER
1iwwN3kXIUpctt67xa9v3usDzg2ap4jQMI8Vknq76FGSA_Pm7VgPAOz6ulK8CgMjZ3Oy0z_LQQayPQ,eun1,SILVER
NpA4bEx3wYnsdHs8_zpz0qTLPlSBw-isi-U_tI4vNwVn6mSaJd9sM6Kyv-X86sIk1V82ImtCkOkm9A,eun1,SILVER
OdxoqWMNTlHzJ7OqqGvYzpaf-4fhlA7tXIr4y4gLRNA3tymLHKU1O41eL736-QoQReUedm6Zt6_PiA,eun1,SILVER
WSQi8evPWBJSVP0mkkhLqhXntVaetYw5bNK0sibl5jsUlmNF77Av55KkFqeuThyZl2r6WfsQcmkh9w,eun1,SILVER
ubbm7z3DcewDJS30DXMzfqBgckhi-L1u4JZTlD2_Xa1X3ayxZcqYT4-0NX8nCG63mZpPNWO_e9UTsA,eun1,SILVER
j4YCmEqpnQEUramjSX9LqPaRMKEr0n25fF9cjFn3c4O6bgkbovMlJtNQMkazV9oaFFeyS6PYFUzemA,eun1,SILVER
uD0ud60b4uHoc5MJxXHqr-VV2Ljm50fBJpFBCTnlF_9qvy8qdYrHSuou7usmsu6EmngqePmdZj4q6g,eun1,SILVER
n0P-pZoqVQS0PUoKkOJEcPTeaatkpqwtBzdEGj3QR1K-L2oGWGkbXqnPr_fQf_OX1mNWQ2T2YKeHTQ,eun1,SILVER
ef84iqu0EiGILSFJTbOtqSrcp96d-nKuAfLTmvDbZ3WU351mZla4p_uFHTQW-Fc2U5p0qA2_3wnmRA,eun1,SILVER
0XvWNNZfuv8OO80iL0Hu6L0YN2MisCQbr7U21kc8e4AtE02o5JAW4IrreUou7y3_uAIaXyfmd0KO3g,eun1,SILVER
ljQwvT-4CiiSGF-a3RYjNb_nV5N5sGFLVAks_fgMzomAERC0gqAGAz-JnqfOvzvSL0mJ0Aed_x6HTA,eun1,SILVER
9E64V9SI5awfUfHn7qmzeGekngXp2UMLMeyp3QTF-Uw9m5rSeLGPMqnE6HHVXzxOwSea7sxqhRWp_g,eun1,SILVER
KCBBLkw0pg-knnYDgX4-J5WwzPuasomPj_iDlS-S4godjdBaVENzEqnl9baFqq790MiF4tBvN3RYkQ,eun1,SILVER
Nb1yBxacr0NThfBqfLchzKA0fUazrU7BNz5k6souGJsjbb-MiiegC7EqIa1hBi5eK9bzdQ8v8bj_tw,eun1,SILVER
6imUtR2F3WsS-kjvBJ9Jof-VzF3f_E30iwQUxnP59c6jBzT7H3X_xIOmm0QSDzEF-B6KlT4RoF5deg,eun1,SILVER
2KxAmSjlw08Uc8oQikFXm9dV56mPV0Gh6kXAACj1ylfU5DuMUsHJXadyeQmxjWe1J4Ck-IETwBZtTQ,eun1,SILVER
hw_8SS-yke3LqzIWcJl0mPSF8w1DlrLjH_GBMPeILGuUU2pHXlb8d4X_fSV8bup-D7ZghvNww50eBQ,eun1,SILVER
X11AXCsWdk2IVNVxbIPEI-uuaYuOsecb-Gi0OARSzlKCTX7Axnqn6SVgdoAWzyBkwUfqKaUj5F8dmw,eun1,SILVER
fissvEQ33frB0AVY2H6h6mWSTN9_IQQYNT7tmeXPsnR5gkQ3OFwLNJDtTGiUkcSc3fBbGYGn5n1C-w,eun1,SILVER
YPlVhbD99EyEbkB54pdzJkM_NM632h5qB_Ddah82FsYjzCM0c6P4i59dHxMV8VjjfkhjrG4Q-sHfxQ,eun1,SILVER
0cElE8m_b2w8Dppd6CM1x7ZG_vsZxfS9-iiiibhLGIuWHQa-MwepKkM_oJSafOYM4oNKmAJ2TWNOLw,eun1,SILVER
wVyzQ6rxKijOVoftoh_L52faEXpaBGrvsEj5aS-ga-jOhQuXeUW5SBxRU6qX4t7qLo28XxXInS2yhg,eun1,SILVER
cxNUZf5OcOt4QHofa85xkRHbj_Kv7yUh8xHICbPOvGd-42PFbhY8izRVRz_Hk1kqv42-NrFmlo0JHQ,eun1,SILVER
HqM1UzpowOdokbevADUZx-3AdJPY3Yeu3GZ5rvczeut1zChX1ByIHPIO7x-SL1ZIgaMPqrFUAYKN4A,eun1,SILVER
